Name,Order,cross_entropy,RMSE,dice
1004801_3,12,9964.573,0.0001472787,0.9997687861271676
1004801_3,13,9964.581,0.00016467,0.9997687861271676
1004801_3,14,9964.575,0.00014677926,0.9998201762272972
1004801_3,15,9964.577,0.00014324937,0.9997687861271676
1004801_3,16,9964.564,9.337599e-05,0.9998715544480694
1004801_3,17,9964.575,0.00016613204,0.9997431154952733
1004801_3,18,9964.567,0.00010679775,0.9998201300202996
1004801_3,19,9964.577,0.0001327299,0.9998458455372283
1004801_3,20,9964.579,0.00015272874,0.9997687861271676
1004821_68,1,26993.975,0.00014092645,0.9998768348803618
1004821_68,2,26993.967,5.9778256e-05,0.9999328212822178
1004821_68,3,26993.973,0.00010499716,0.9999328288030093
1004821_68,4,26993.977,0.00012372549,0.9998432356168678
1004821_68,5,26994.268,0.0006239035,0.9994511095428527
1004821_68,6,26993.99,0.00017419673,0.9998320663673717
1004821_68,7,26994.393,0.0007271652,0.9993726474278545
1004821_68,8,26993.97,9.032096e-05,0.9998880304557161
1004821_68,9,26993.984,0.00017759064,0.9998544575183888
1004821_68,10,26993.965,5.5509212e-05,0.9999104263704766
1004821_68,11,26993.982,0.00017614634,0.9998544477411409
1004821_68,12,26994.021,0.00027262018,0.9997760458658067
1004821_68,13,26994.217,0.0004605429,0.9996416091748052
1004821_68,14,26993.975,0.0001245667,0.9998544672943231
1004821_68,15,26993.984,0.0001739584,0.9998544477411409
1004821_68,16,26994.0,0.00024036018,0.9998544705526761
1004821_68,17,26993.984,0.00017728262,0.9998096666927908
1004821_68,18,26994.207,0.00061611884,0.9994405281414345
1004821_68,19,26994.068,0.000330276,0.9998097093029764
1004821_68,20,26993.973,0.00012616045,0.9998768459118441
1004834_71,1,194.63219,1.08438e-05,1.0
1004834_71,2,194.63263,3.3952743e-05,1.0
1004834_71,3,194.63904,7.4219904e-05,1.0
1004834_71,4,194.63338,3.9054772e-05,1.0
1004834_71,5,194.6319,1.0445571e-05,1.0
1004834_71,6,194.63422,3.8013084e-05,1.0
1004834_71,7,194.63365,3.422801e-05,1.0
1004834_71,8,194.6318,6.9600123e-06,1.0
1004834_71,9,194.63512,6.988591e-05,1.0
1004834_71,10,194.63235,1.921238e-05,1.0
1004834_71,11,194.63376,3.8209488e-05,1.0
1004834_71,12,194.63194,6.1273663e-06,1.0
1004834_71,13,194.63226,2.3257197e-05,1.0
1004834_71,14,194.6326,3.6443562e-05,1.0
1004834_71,15,194.63188,9.574169e-06,1.0
1004834_71,16,194.63394,5.091607e-05,1.0
1004834_71,17,194.6345,3.7777958e-05,1.0
1004834_71,18,194.63205,1.5372905e-05,1.0
1004834_71,19,194.63307,2.6917392e-05,1.0
1004834_71,20,194.63261,3.234625e-05,1.0
1004838_10,1,2913.689,5.0640207e-05,1.0
1004838_10,2,2913.695,9.7495715e-05,1.0
1004838_10,3,2913.6917,8.008643e-05,0.9998879802845301
1004838_10,4,2913.692,9.1513306e-05,0.999888005375742
1004838_10,5,2913.702,0.00014285378,0.9996640913671482
1004838_10,6,2913.6965,9.591501e-05,0.9998879802845301
1004838_10,7,2913.6943,0.000106039275,0.9997760358342666
1004838_10,8,2913.6953,0.000114379814,1.0
1004838_10,9,2913.6877,4.1830015e-05,0.9998879802845301
1004838_10,10,2913.6965,9.750845e-05,1.0
1004838_10,11,2913.6875,3.5324905e-05,0.9998879802845301
1004838_10,12,2913.6943,0.00010462621,1.0
1004838_10,13,2913.6895,5.359823e-05,1.0
1004838_10,14,2913.6902,5.2125826e-05,1.0
1004838_10,15,2913.6965,0.000113400165,0.999888005375742
1004838_10,16,2913.6895,5.768332e-05,0.9998879802845301
1004838_10,17,2913.693,0.000100383135,0.999888005375742
1004838_10,18,2913.699,0.0001474609,0.9997760358342666
1004838_10,19,2913.6985,0.00013325932,0.9996640913671482
1004838_10,20,2913.6975,0.00013367296,0.9996640913671482
1004859_76,1,4324.683,9.310001e-05,0.9998055609566401
1004859_76,2,4324.698,0.00011967717,0.9999027710257656
1004859_76,3,4324.678,5.196178e-05,1.0
1004859_76,4,4324.6816,8.280634e-05,0.99970836978711
1004859_76,5,4324.7026,0.00012707402,0.9998055609566401
1004859_76,6,4324.734,0.00018509699,0.9998055231427461
1004859_76,7,4324.6973,0.00014244515,0.99970836978711
1004859_76,8,4324.695,0.00012282556,0.99970836978711
1004859_76,9,4324.695,0.00011262041,0.9998055609566401
1004859_76,10,4324.6836,9.9849894e-05,0.99970836978711
1004859_76,11,4324.7334,0.00020170778,0.9998055231427461
1004859_76,12,4324.6953,0.00010547757,0.9998055609566401
1004859_76,13,4324.682,6.560304e-05,1.0
1004859_76,14,4324.726,0.00018764207,0.9998054853141413
1004859_76,15,4324.6816,7.042047e-05,0.9998055609566401
1004859_76,16,4324.6826,8.905695e-05,0.99970836978711
1004859_76,17,4324.693,0.00015684051,0.9995140441247935
1004859_76,18,4324.683,6.5286215e-05,0.9998055609566401
1004859_76,19,4324.688,8.2500774e-05,0.9999027710257656
1004859_76,20,4324.71,0.00015517227,0.9998055609566401
1004860_63,1,20540.11,0.00010774439,0.9999804242712935
1004860_63,2,20540.184,0.00022175792,0.9999804242712935
1004860_63,3,20540.102,0.00011033804,0.9999738998799395
1004860_63,4,20540.105,0.00011847598,0.9999412712810039
1004860_63,5,20540.105,0.00010686081,0.9999869497696634
1004860_63,6,20540.13,0.0001623796,0.9999673742112716
1004860_63,7,20540.102,8.285677e-05,0.9999543238957802
1004860_63,8,20540.121,0.00014227357,0.9999608477761537
1004860_63,9,20540.139,0.0001947072,0.9999543221074475
1004860_63,10,20540.12,0.00014070708,0.9999673737854892
1004860_63,11,20540.111,0.00013592641,0.9999478011222759
1004860_63,12,20540.107,0.00010402033,0.9999869495993527
1004860_63,13,20540.115,0.00018149099,0.999941276645722
1004860_63,14,20540.125,0.00014420212,0.9999543227035739
1004860_63,15,20540.129,0.00023018137,0.999928227011438
1004860_63,16,20540.104,0.000121723286,0.999967375062803
1004860_63,17,20540.11,0.00012997565,0.9999738995393269
1004860_63,18,20540.102,0.00010475817,0.9999543227035739
1004860_63,19,20540.125,0.00018495806,0.99994779771615
1004860_63,20,20540.098,8.4880594e-05,0.9999608493089903
1004882_83,1,10195.987,7.7909266e-05,0.9999473240623683
1004882_83,2,10196.018,0.0001551972,0.9999736613374773
1004882_83,3,10195.994,0.0001184176,0.9999736613374773
1004882_83,4,10195.986,8.251265e-05,1.0
1004882_83,5,10196.06,0.00022462706,0.9998946536739531
1004882_83,6,10195.995,0.0001475591,0.9998946536739531
1004882_83,7,10195.989,0.000105461004,0.9998946536739531
1004882_83,8,10196.023,0.00019750244,0.9998419805109297
1004882_83,9,10196.043,0.0003235648,0.9995524313508675
1004882_83,10,10196.016,0.00014915374,0.9999736613374773
1004882_83,11,10195.997,0.00014294728,0.9999736613374773
1004882_83,12,10196.004,0.00013846072,1.0
1004882_83,13,10196.022,0.00017178006,0.9999209840124319
1004882_83,14,10195.994,0.00010208592,0.9999736613374773
1004882_83,15,10195.983,7.661311e-05,0.9999209881745634
1004882_83,16,10196.013,0.000171118,0.9998683136242724
1004882_83,17,10196.017,0.00014908962,0.9999473240623683
1004882_83,18,10195.983,7.3182906e-05,0.9999736613374773
1004882_83,19,10195.996,0.00013082399,0.9998946481247366
1004882_83,20,10196.003,0.00016097588,0.9998946481247366
1004892_62,1,6721.381,5.1611303e-05,1.0
1004892_62,2,6721.391,9.683905e-05,0.9998735511064278
1004892_62,3,6721.384,9.4555115e-05,0.9999578468153268
1004892_62,4,6721.382,5.1180443e-05,1.0
1004892_62,5,6721.3887,0.00011564384,0.9998735511064278
1004892_62,6,6721.389,0.000107151835,1.0
1004892_62,7,6721.3833,7.46451e-05,0.999915697184286
1004892_62,8,6721.3887,0.00011238038,0.999915697184286
1004892_62,9,6721.3945,0.00015151827,0.9998735511064278
1004892_62,10,6721.3804,5.9786264e-05,1.0
1004892_62,11,6721.3896,0.00010309486,1.0
1004892_62,12,6721.3887,0.00010401795,0.9999578432612453
1004892_62,13,6721.4023,0.00018860283,0.999915697184286
1004892_62,14,6721.4126,0.00019837549,0.9997892696084629
1004892_62,15,6721.381,4.94723e-05,1.0
1004892_62,16,6721.3965,0.00015211425,0.999915697184286
1004892_62,17,6721.399,0.00015048176,0.9998735511064278
1004892_62,18,6721.406,0.00017975766,0.9998735511064278
1004892_62,19,6721.3813,6.639964e-05,1.0
1004892_62,20,6721.384,7.035744e-05,0.9999578468153268
1004897_72,1,12393.896,0.0001954984,0.9996289080619724
1004897_72,2,12394.049,0.00029683742,0.9998144368157358
1004897_72,3,12394.636,0.0007035795,0.9987488994949261
1004897_72,4,12394.101,0.0004372361,0.9993508902077152
1004897_72,5,12394.079,0.00037517276,0.9995826183740667
1004897_72,6,12394.122,0.00043559296,0.9993508902077152
1004897_72,7,12393.922,0.00026127364,0.9994899142128448
1004897_72,8,12393.933,0.00031944615,0.9993971713424531
1004897_72,9,12393.946,0.00028804882,0.9993972272453285
1004897_72,10,12393.877,8.651721e-05,1.0
1004897_72,11,12393.921,0.00020082665,0.9998144540309861
1004897_72,12,12394.181,0.00052897946,0.9988414662403262
1004897_72,13,12393.885,0.00013717635,0.9998143851508121
1004897_72,14,12393.903,0.00016673624,0.9999072011878248
1004897_72,15,12394.114,0.0004569313,0.9993507095816715
1004897_72,16,12393.979,0.00035665513,0.9992108072977114
1004897_72,17,12393.885,0.00013411963,0.999767992204538
1004897_72,18,12393.939,0.00019874921,0.9998608082401522
1004897_72,19,12393.889,0.00014213813,0.9997215518841656
1004897_72,20,12393.887,0.00014616123,0.9998608340678202
1004910_10,1,330.65213,2.2557797e-05,1.0
1004910_10,2,330.65552,6.184076e-05,1.0
1004910_10,3,330.6591,0.00010774918,1.0
1004910_10,4,330.65198,1.4902711e-05,1.0
1004910_10,5,330.65323,3.3060685e-05,1.0
1004910_10,6,330.65756,9.913593e-05,1.0
1004910_10,7,330.65518,4.8791266e-05,1.0
1004910_10,8,330.6524,3.256897e-05,1.0
1004910_10,9,330.65506,5.7289533e-05,1.0
1004910_10,10,330.65237,2.9359457e-05,1.0
1004910_10,11,330.6567,7.78962e-05,1.0
1004910_10,12,330.6569,7.015349e-05,1.0
1004910_10,13,330.65244,3.2136395e-05,1.0
1004910_10,14,330.6521,2.0862411e-05,1.0
1004910_10,15,330.65237,2.7903448e-05,1.0
1004910_10,16,330.65198,1.380875e-05,1.0
1004910_10,17,330.65747,0.00010064044,1.0
1004910_10,18,330.65244,2.8214898e-05,1.0
1004910_10,19,330.65198,1.6867454e-05,1.0
1004910_10,20,330.6525,3.0989133e-05,1.0
1004914_12,1,837.4561,6.242024e-05,1.0
1004914_12,2,837.445,3.5455425e-05,1.0
1004914_12,3,837.45,8.293264e-05,1.0
1004914_12,4,837.4704,0.000102906546,1.0
1004914_12,5,837.4943,0.00013188092,1.0
1004914_12,6,837.44635,4.3257936e-05,1.0
1004914_12,7,837.4469,5.3545085e-05,1.0
1004914_12,8,837.44836,6.6236906e-05,1.0
1004914_12,9,837.44543,3.6975016e-05,1.0
1004914_12,10,837.44574,4.6444682e-05,1.0
1004914_12,11,837.44727,3.4798013e-05,1.0
1004914_12,12,837.4571,0.00010587711,1.0
1004914_12,13,837.47095,0.00011446899,1.0
1004914_12,14,837.45026,5.0159444e-05,1.0
1004914_12,15,837.4449,3.4243687e-05,1.0
1004914_12,16,837.45416,6.5788474e-05,1.0
1004914_12,17,837.4448,2.6109386e-05,1.0
1004914_12,18,837.4488,5.389396e-05,1.0
1004914_12,19,837.4627,9.19018e-05,1.0
1004914_12,20,837.4502,5.6649493e-05,1.0
1004931_58,1,8693.558,5.2128864e-05,0.9998829861923707
1004931_58,2,8693.559,6.504805e-05,0.9997659449970743
1004931_58,3,8693.558,4.966658e-05,0.9998829861923707
1004931_58,4,8693.558,4.1088824e-05,0.9999414896729273
1004931_58,5,8693.559,4.9943937e-05,0.9999414896729273
1004931_58,6,8693.558,4.6829024e-05,0.9998829724985372
1004931_58,7,8693.559,6.5691274e-05,0.9998829861923707
1004931_58,8,8693.573,0.00014036604,0.9997073456248171
1004931_58,9,8693.558,3.545152e-05,0.9999414828252092
1004931_58,10,8693.561,6.3695355e-05,0.9998244484756276
1004931_58,11,8693.561,7.190345e-05,0.9999414896729273
1004931_58,12,8693.563,8.283266e-05,0.9997659449970743
1004931_58,13,8693.564,8.11361e-05,0.9998829724985372
1004931_58,14,8693.558,4.5029174e-05,0.9998829861923707
1004931_58,15,8693.56,6.1027218e-05,0.9999414896729273
1004931_58,16,8693.562,8.990911e-05,0.9997659176029963
1004931_58,17,8693.559,4.6193745e-05,0.9999414828252092
1004931_58,18,8693.559,5.0032755e-05,0.9999414828252092
1004931_58,19,8693.56,7.552503e-05,0.9998829588014981
1004931_58,20,8693.559,6.518797e-05,0.9997659176029963
1004933_89,1,772.0271,0.00011101001,0.9965601965601966
1004933_89,2,772.0222,6.615409e-05,0.9970501474926253
1004933_89,3,772.02466,9.697368e-05,0.9965601965601966
1004933_89,4,772.0444,0.00020354181,0.9960707269155207
1004933_89,5,772.02124,5.089858e-05,0.9985228951255539
1004933_89,6,772.02783,0.00010050542,0.9975405804230202
1004933_89,7,772.0258,0.00010631255,0.9970501474926253
1004933_89,8,772.02686,0.000107985965,0.9965601965601966
1004933_89,9,772.0215,5.3508556e-05,0.9985228951255539
1004933_89,10,772.0205,2.672749e-05,1.0
1004933_89,11,772.0207,3.3183656e-05,0.9990138067061144
1004933_89,12,772.0268,0.00011066305,0.9965601965601966
1004933_89,13,772.024,8.525636e-05,0.9970501474926253
1004933_89,14,772.0263,0.000106838415,0.9975405804230202
1004933_89,15,772.0211,3.541329e-05,0.9990147783251232
1004933_89,16,772.02313,7.5647804e-05,0.9985228951255539
1004933_89,17,772.0251,7.3028365e-05,0.9985228951255539
1004933_89,18,772.02637,0.00011234602,0.9965601965601966
1004933_89,19,772.0272,0.000110443274,0.9965601965601966
1004933_89,20,772.0204,2.5202755e-05,0.9995071463775259
1004935_97,1,4840.883,6.5989516e-05,0.9997686077902044
1004935_97,2,4840.8843,5.695814e-05,1.0
1004935_97,3,4840.892,9.0976035e-05,0.9999228811598674
1004935_97,4,4840.9575,0.00023385129,0.999845797995374
1004935_97,5,4840.898,0.00017905119,0.9994599182161871
1004935_97,6,4840.885,6.184756e-05,1.0
1004935_97,7,4840.8945,0.00015004653,0.9994599182161871
1004935_97,8,4840.8916,8.779481e-05,1.0
1004935_97,9,4840.8945,0.00016313545,0.9994599182161871
1004935_97,10,4840.882,5.7700207e-05,0.9996914532551682
1004935_97,11,4840.8867,8.919467e-05,0.9998457504241863
1004935_97,12,4840.913,0.00016786496,1.0
1004935_97,13,4840.906,0.00012417523,1.0
1004935_97,14,4840.895,9.967782e-05,0.9999228811598674
1004935_97,15,4840.8994,0.00017839103,0.9994599182161871
1004935_97,16,4840.8916,0.000104550745,0.9997686077902044
1004935_97,17,4840.9087,0.0001374244,0.999922893052664
1004935_97,18,4840.8906,0.00013178657,0.9994599182161871
1004935_97,19,4840.8843,6.192247e-05,0.9999228811598674
1004935_97,20,4840.8945,9.933802e-05,1.0
1004958_35,1,3744.2244,0.00010962562,0.99965874189512
1004958_35,2,3744.2197,5.8468908e-05,1.0
1004958_35,3,3744.2488,0.00017360343,0.9994317536083646
1004958_35,4,3744.2808,0.00031656265,0.9987475805533417
1004958_35,5,3744.2512,0.00022638346,0.9988615664845173
1004958_35,6,3744.2202,6.023971e-05,1.0
1004958_35,7,3744.2263,0.000105391715,0.9997726239199636
1004958_35,8,3744.23,0.000112799324,0.9996589746504491
1004958_35,9,3744.2192,4.79928e-05,1.0
1004958_35,10,3744.2327,9.161557e-05,0.9998862990335418
1004958_35,11,3744.2288,8.213418e-05,1.0
1004958_35,12,3744.2195,5.3906424e-05,1.0
1004958_35,13,3744.2317,0.00016592623,0.9992033686127233
1004958_35,14,3744.224,6.4862965e-05,0.9997725722083238
1004958_35,15,3744.2344,0.00012572267,0.9994314951677089
1004958_35,16,3744.2207,5.015075e-05,0.9997725722083238
1004958_35,17,3744.2178,1.2520157e-05,1.0
1004958_35,18,3744.2476,0.0002271656,0.9988615664845173
1004958_35,19,3744.2422,0.000108586515,0.9997726239199636
1004958_35,20,3744.2307,0.00010961865,0.9997726239199636
1004988_23,1,694.0649,8.091272e-05,0.9979838709677419
1004988_23,2,694.06586,6.264567e-05,0.998992950654582
1004988_23,3,694.05914,4.9603852e-05,0.998992950654582
1004988_23,4,694.06165,8.366445e-05,0.9979838709677419
1004988_23,5,694.06366,0.000110469766,0.9979838709677419
1004988_23,6,694.0615,8.799308e-05,0.9979838709677419
1004988_23,7,694.06396,9.194861e-05,0.9979838709677419
1004988_23,8,694.06244,4.9957343e-05,0.998992950654582
1004988_23,9,694.06006,4.1950025e-05,0.998992950654582
1004988_23,10,694.0605,7.384708e-05,0.9979838709677419
1004988_23,11,694.06226,7.20794e-05,0.9979838709677419
1004988_23,12,694.06445,0.0001116462,0.9979838709677419
1004988_23,13,694.0605,3.743102e-05,1.0
1004988_23,14,694.06213,4.460819e-05,0.998992950654582
1004988_23,15,694.0588,2.890462e-05,1.0
1004988_23,16,694.0597,3.643598e-05,1.0
1004988_23,17,694.0654,0.00012234527,0.9979838709677419
1004988_23,18,694.06445,4.380387e-05,1.0
1004988_23,19,694.05927,4.3721466e-05,0.998992950654582
1004988_23,20,694.0614,3.3941345e-05,1.0
1004993_98,1,1935.0103,0.00024399527,0.9990069513406157
1004993_98,2,1935.0696,0.00029060701,0.9995042141794744
1004993_98,3,1934.95,9.6503056e-05,1.0
1004993_98,4,1934.9885,0.00020220639,1.0
1004993_98,5,1935.1646,0.00038391494,0.9985096870342772
1004993_98,6,1935.429,0.00058111094,0.9970149253731343
1004993_98,7,1934.9822,0.00020017473,1.0
1004993_98,8,1935.017,0.00025850168,0.9995037220843672
1004993_98,9,1935.1244,0.00033947357,0.9990069513406157
1004993_98,10,1935.0426,0.00030207093,0.9995042141794744
1004993_98,11,1935.1193,0.0003361883,0.9990079365079365
1004993_98,12,1934.9775,0.00018784915,0.9995037220843672
1004993_98,13,1935.0532,0.00027097008,0.9995037220843672
1004993_98,14,1935.0078,0.0002500815,0.9995037220843672
1004993_98,15,1935.133,0.00045005474,0.9980119284294234
1004993_98,16,1934.9734,0.00020100814,1.0
1004993_98,17,1935.286,0.0005003328,0.9975136747886624
1004993_98,18,1934.9824,0.0001973554,0.9995042141794744
1004993_98,19,1935.0161,0.00026002488,0.9995037220843672
1004993_98,20,1934.9908,0.0002063575,0.9995037220843672
